Flight Information:
Launch Date:            	          	                       	Tuesday, 26 October 2021	   	                   	Launch Time: 	         	        	11:24:15    	          	          	End of Ascent:	       	         	01:23:28
Station name:           	          	                       	IIT MADRAS              	   	                   	Serialnumber:	         	        	18000131
Ground Values:
Pressure:               	          	                       	1003.7 hPa              	   	                   	Temperature: 	         	        	8.2 °C      	          	          	Humidity:     	       	         	73 %
Wind direction:         	          	                       	0 °                     	   	                   	Wind speed:  	         	        	0 kn        	          	          	Cloud group:  	       	         	9////
Position:
Longitude:              	          	                       	74.838 °                	   	                   	Latitude:    	         	        	9.422 °     	          	          	Altitude:     	       	         	34 m
Staff:
Company:                	          	                       	
Operator:               	          	                       	                        	   	                   	
Events:
Highest Point:          	          	                       	17.4 hPa                	   	                   	27373 m
Tropopauses:            	          	                       	1.: 107.6 hPa           	   	                   	             	         	        	
Max Winds:              	          	                       	1.: 17.3 hPa            	   	                   	             	         	        	
Remarks:

Profile Data:
Time                    	UTC Time  	P                      	T                       	Hu 	Ws                 	Wd           	Long.    	Lat.    	Geopot      	MRI       	RI        	Dewp.         	Rs     	Elevation	Azimuth 	Range	D
[sec]                   	[HH:mm:ss]	[hPa]                  	[°C]                    	[%]	[kn]               	[°]          	[°]      	[°]     	[m]         	          	          	[°C]          	[m/min]	[°]      	[°]     	[m]  	[kg/m3]
2736                    	12:09:51  	136.1                  	-71.1                   	66 	46.1               	121          	74.705282	9.296884	14796       	2392.649  	58.310    	-73.8         	348.4  	36.3     	227     	25015	0.234695
2738                    	12:09:53  	135.9                  	-71.1                   	66 	44.6               	121          	74.704922	9.297090	14808       	2394.392  	58.232    	-73.7         	348.4  	36.3     	227     	25032	0.234239
2740                    	12:09:55  	135.6                  	-71.1                   	67 	43.5               	121          	74.704562	9.297295	14818       	2396.018  	58.163    	-73.7         	325.6  	36.3     	227     	25049	0.233800
2742                    	12:09:57  	135.4                  	-71.1                   	67 	42.9               	120          	74.704202	9.297500	14829       	2397.648  	58.097    	-73.7         	323.9  	36.3     	227     	25067	0.233384
2744                    	12:09:59  	135.1                  	-71.1                   	67 	42.2               	120          	74.703843	9.297705	14840       	2399.298  	58.035    	-73.7         	326.3  	36.3     	227     	25084	0.232980
2746                    	12:10:01  	134.8                  	-71.1                   	68 	41.5               	119          	74.703547	9.297879	14851       	2401.012  	57.975    	-73.7         	339.2  	36.3     	227     	25099	0.232577
2748                    	12:10:03  	134.6                  	-71.2                   	68 	40.3               	119          	74.703287	9.298036	14862       	2402.726  	57.915    	-73.7         	339.2  	36.3     	227     	25114	0.232171
2750                    	12:10:05  	134.4                  	-71.2                   	68 	39.2               	119          	74.703026	9.298193	14874       	2404.425  	57.856    	-73.7         	335.3  	36.3     	227     	25128	0.231788
2752                    	12:10:07  	134.1                  	-71.2                   	68 	38.0               	118          	74.702765	9.298350	14884       	2406.002  	57.784    	-73.7         	314.9  	36.3     	228     	25141	0.231409
2754                    	12:10:09  	133.9                  	-71.3                   	68 	37.4               	119          	74.702505	9.298507	14894       	2407.570  	57.704    	-73.7         	314.9  	36.3     	228     	25155	0.231034
2756                    	12:10:11  	133.6                  	-71.3                   	68 	36.9               	119          	74.702244	9.298664	14905       	2409.140  	57.625    	-73.8         	315.6  	36.3     	228     	25169	0.230666
2758                    	12:10:13  	133.4                  	-71.3                   	68 	36.3               	120          	74.701983	9.298821	14915       	2410.733  	57.554    	-73.8         	316.7  	36.3     	228     	25183	0.230299
2760                    	12:10:15  	133.2                  	-71.4                   	69 	35.5               	120          	74.701722	9.298978	14926       	2412.324  	57.497    	-73.8         	316.7  	36.3     	228     	25197	0.229935
2762                    	12:10:17  	132.9                  	-71.4                   	69 	34.7               	121          	74.701462	9.299134	14936       	2413.956  	57.449    	-73.8         	321.0  	36.4     	228     	25211	0.229567
2764                    	12:10:19  	132.7                  	-71.4                   	69 	33.9               	122          	74.701201	9.299291	14947       	2415.612  	57.409    	-73.8         	323.8  	36.4     	228     	25225	0.229202
2766                    	12:10:21  	132.4                  	-71.5                   	70 	33.2               	122          	74.700940	9.299448	14958       	2417.283  	57.385    	-73.8         	323.8  	36.4     	228     	25240	0.228836
2768                    	12:10:23  	132.2                  	-71.5                   	71 	33.0               	123          	74.700679	9.299605	14968       	2418.877  	57.377    	-73.8         	306.0  	36.4     	228     	25254	0.228494
2770                    	12:10:25  	132.0                  	-71.6                   	71 	32.6               	123          	74.700419	9.299762	14978       	2420.446  	57.360    	-73.8         	303.9  	36.4     	228     	25267	0.228158
2772                    	12:10:27  	131.8                  	-71.6                   	72 	32.1               	123          	74.700158	9.299919	14988       	2422.002  	57.331    	-73.8         	302.8  	36.4     	228     	25281	0.227828
2774                    	12:10:29  	131.5                  	-71.7                   	72 	31.4               	123          	74.699897	9.300076	14998       	2423.524  	57.299    	-73.8         	294.9  	36.4     	228     	25295	0.227509
2776                    	12:10:31  	131.3                  	-71.7                   	73 	30.7               	122          	74.699679	9.300208	15008       	2425.030  	57.266    	-73.8         	294.9  	36.4     	229     	25308	0.227191
2778                    	12:10:33  	131.1                  	-71.8                   	73 	30.1               	122          	74.699485	9.300326	15017       	2426.532  	57.229    	-73.9         	295.1  	36.4     	229     	25320	0.226873
2780                    	12:10:35  	130.9                  	-71.8                   	73 	29.7               	122          	74.699291	9.300444	15027       	2428.025  	57.168    	-73.9         	296.1  	36.4     	229     	25331	0.226556
2782                    	12:10:37  	130.7                  	-71.9                   	73 	29.3               	121          	74.699096	9.300563	15037       	2429.499  	57.088    	-74.0         	296.1  	36.4     	229     	25343	0.226241
2784                    	12:10:39  	130.5                  	-72.0                   	73 	29.0               	121          	74.698902	9.300681	15047       	2430.997  	57.016    	-74.0         	299.8  	36.4     	229     	25355	0.225925
2786                    	12:10:41  	130.2                  	-72.0                   	73 	28.3               	120          	74.698708	9.300799	15057       	2432.531  	56.964    	-74.1         	305.0  	36.4     	229     	25367	0.225597
2788                    	12:10:43  	130.0                  	-72.1                   	73 	27.6               	120          	74.698514	9.300917	15067       	2434.081  	56.913    	-74.1         	305.0  	36.4     	229     	25379	0.225265
2790                    	12:10:45  	129.8                  	-72.1                   	73 	26.9               	120          	74.698320	9.301035	15078       	2435.687  	56.854    	-74.1         	319.3  	36.4     	229     	25392	0.224932
2792                    	12:10:47  	129.5                  	-72.2                   	73 	26.5               	119          	74.698126	9.301153	15088       	2437.356  	56.796    	-74.2         	327.7  	36.5     	229     	25404	0.224590
2794                    	12:10:49  	129.3                  	-72.2                   	74 	26.1               	120          	74.697932	9.301271	15099       	2439.011  	56.740    	-74.2         	327.7  	36.5     	229     	25417	0.224246
2796                    	12:10:51  	129.1                  	-72.3                   	74 	25.8               	120          	74.697738	9.301389	15109       	2440.525  	56.685    	-74.3         	300.4  	36.5     	229     	25429	0.223902
2798                    	12:10:53  	128.9                  	-72.3                   	74 	25.1               	120          	74.697544	9.301507	15119       	2442.036  	56.625    	-74.3         	298.7  	36.5     	229     	25441	0.223572
2800                    	12:10:55  	128.6                  	-72.4                   	74 	24.4               	121          	74.697350	9.301625	15129       	2443.528  	56.547    	-74.3         	302.5  	36.5     	229     	25453	0.223239
2802                    	12:10:57  	128.4                  	-72.4                   	74 	23.7               	121          	74.697156	9.301743	15140       	2445.134  	56.457    	-74.4         	322.0  	36.5     	229     	25466	0.222911
2804                    	12:10:59  	128.2                  	-72.5                   	73 	23.0               	122          	74.696962	9.301861	15150       	2446.716  	56.360    	-74.5         	322.0  	36.5     	230     	25479	0.222577
2806                    	12:11:01  	127.9                  	-72.6                   	73 	22.6               	122          	74.696800	9.301971	15161       	2448.290  	56.253    	-74.6         	321.2  	36.5     	230     	25489	0.222244
2808                    	12:11:03  	127.7                  	-72.6                   	73 	22.1               	123          	74.696683	9.302071	15172       	2449.856  	56.156    	-74.7         	317.3  	36.5     	230     	25498	0.221908
2810                    	12:11:05  	127.5                  	-72.7                   	73 	21.7               	123          	74.696566	9.302171	15182       	2451.442  	56.077    	-74.7         	317.3  	36.6     	230     	25506	0.221574
2812                    	12:11:07  	127.3                  	-72.7                   	73 	20.9               	124          	74.696449	9.302270	15193       	2453.038  	56.009    	-74.8         	318.8  	36.6     	230     	25515	0.221244
2814                    	12:11:09  	127.0                  	-72.8                   	73 	20.3               	125          	74.696332	9.302370	15203       	2454.653  	55.945    	-74.9         	320.8  	36.6     	230     	25523	0.220916
2816                    	12:11:11  	126.8                  	-72.9                   	73 	19.6               	126          	74.696215	9.302469	15214       	2456.272  	55.883    	-74.9         	320.8  	36.6     	230     	25532	0.220601
2818                    	12:11:13  	126.6                  	-72.9                   	73 	19.2               	126          	74.696098	9.302569	15224       	2457.832  	55.842    	-75.0         	306.9  	36.6     	230     	25540	0.220286
